Name,seo-url,Address,City,State,Zip,Phone,Basic Services,Embalming,Dressing & Casketing,Facilities & Staff for Visitation,Facilities & Staff for Chapel Service,Transfer Vehicle to Funeral Home,Hearse,UtilityFlower Vehicle,Lead Car,Direct Cremation with Memorial Service ,Crematory Fee,Direct Cremation
Desnoyer Funeral Home,desnoyer-funeral-home,204 N. Blackstone,Jackson,MI,49201,517-782-1878,2550,895,830,625,635,475,330,210,Not Available,2965,360,2330
D'Esopo Funeral Chapel,desopo-funeral-chapel,277 Folly Brook Blvd.,Wethersfield,CT,6109,860-563-6117,2750,875,725,850,850,695,475,160,160,6145,300,5495
Devanny-Condron Funeral Home,devanny-condron-funeral-home,40 Maplewood Avenue,Pittsfield,MA,1201,413-445-5988,2225,795,200,475,500,250,260,95,95,2750,425,2250
DeVito Funeral Homes and Cremations,devito-funeral-homes-and-cremations,761 Mount Auburn Street,Watertown,MA,2472,617-924-3445,2295,800,Included,795,795,390,375,185,Not Available,3290,Not Available,2495
DeVito Funeral Homes and Cremations,devito-funeral-homes-and-cremations-01,1145 Mass Avenue,Arlington,MA,2476,781-643-5610,2295,800,Included,795,795,390,375,185,Not Available,3290,Not Available,2495
Devlin Funeral Homes,devlin-funeral-homes,695 Corliss Avenue,Phillipsburg,NJ,8865,908-454-1361,2500,950,350,895,550,350,375,195,Not Available,3050,275,2500
Devlin Funeral Homes,devlin-funeral-homes-01,42 Church,Bloomsbury,NJ,8804,908-479-4100,2500,950,350,895,550,350,375,195,Not Available,3050,275,2500
DeVol Funeral Home,devol-funeral-home,10 E Deer Park Dr,Gaithersburg,MD,20877,301-948-6800,2300,650,300,500,600,475,475,150,Not Available,4350,Included,3400
Deware Funeral Home,deware-funeral-home,576 Hancock St.,Quincy,MA,2170,617-472-1137,2995,1095,395,435,595,695,695,295,Not Available,2435,Not Available,1840
Dewhirst & Conte Funeral Home,dewhirst-conte-funeral-home,17 Third Street,North Andover,MA,1845,978-686-2712,2995,885,495,300,300,350,350,350,195,3295,Not Available,2595
Dewhirst & Conte Funeral Home,dewhirst-conte-funeral-home-01,28 Florence Street,Andover,MA,1810,978-470-8000,2995,885,495,300,300,350,350,350,195,3295,Not Available,2595
Dial & Dudley Funeral Home,dial-dudley-funeral-home,4212 Highway 5 North,Bryant,AR,72022,501-847-9099,995,600,150,300,300,300,300,150,Not Available,1295,Included,995
Diamond Head Mortuary,diamond-head-mortuary,535 18th Avenue,Honolulu,HI,96826,808-735-2872,1400,700,325,595,595,350,400,125,100,2640,Included,1120
Dibble Funeral Home,dibble-funeral-home,213 West Main,Kasson,MN,55944,507-634-2331,2700,725,330,350,410,495,488,250,195,3624,Included,3214
Dickens Funeral Service,dickens-funeral-service,3690 NC 111 North,Tarboro,NC,27886,252-823-1824,1530,900,125,185,275,150,285,Not Available,55,2425,Included,2150
Dickerson Funeral Home,dickerson-funeral-home,110 W. Second Street,Vanceburg,KY,41179,606-796-2122,1620,625,150,540,540,250,380,250,Included,2300,Included,1760
Dickins Chapel of Batesville,dickins-chapel-of-batesville,99 Public Square,Batesville,MS,38606,662-563-7638,1895,695,240,240,260,175,225,150,Included,2105,Included,1845
Dickson Funeral Home & Cremation Center,dickson-funeral-home-cremation-center,209 E College Street,Dickson,TN,37055,615-446-2313,2095,700,200,300,250,300,300,100,Not Available,1945,Included,1695
Dickson Funeral Home & Cremation Center - Fairview Chapel,dickson-funeral-home-cremation-center-fairview-chapel,1750 Fairview Boulevard,Fairview,TN,37062,615-799-0022,2095,700,200,300,250,300,300,100,Not Available,1945,Included,1695
Dickson Funeral  Home & Cremation Center - White Bluff Chapel,dickson-funeral-home-cremation-center-white-bluff-chapel,317 Main Street,White Bluff,TN,37187,615-787-3160,2095,700,200,300,250,300,300,100,Not Available,1945,Included,1695
Dignity Cremation Service,dignity-cremation-service,161 West Church Street,Seymour,CT,6483,203-888-0458,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2555,360,1930
Dilday-Carter Funeral Home,dilday-carter-funeral-home,650 High Street,Huntingdon,TN,38344,731-986-8281,1275,795,200,400,400,250,300,200,Not Available,2195,Included,1795
Dillard Funeral Home,dillard-funeral-home,137 Front St.,Eudora,AR,71640,870-355-4888,1000,500,300,250,450,200,375,100,Not Available,1650,Included,1200
Dillard Funeral Home,dillard-funeral-home-01,210 North Trotter Street,Dermott,AR,71638,870-538-5505,1000,500,300,250,450,200,375,100,Not Available,1650,Included,1200
Dillard Funeral Home,dillard-funeral-home-012,206 US Highway 231 North,Troy,AL,36079,334-566-1720,1795,975,185,450,450,275,175,250,250,3995,Included,2360
Dillard Funeral Home,dillard-funeral-home-02,6549 US Highway 231,Brundidge,AL,36010,334-735-2375,1795,975,185,450,450,275,175,250,250,3995,Included,2360
Dillinger Funeral Home,dillinger-funeral-home,2001 Hwy 367 N,Newport,AR,72112,870-523-3633,1395,895,350,225,595,225,200,95,Not Available,2290,Included,1695
DillinghamPinette & Lynch Funeral Home and Cremation Services,dillinghampinette-lynch-funeral-home-and-cremation-services,305 Alfred Plourde Parkway,Lewiston,ME,4240,207-784-4023,2450,895,895,600,1100,400,400,350,Included,3625,Included,2925
Dillon-Baxter Funeral Home,dillon-baxter-funeral-home,1276 Berlin Turnpike,Wethersfield,CT,6109,860-956-1149,2260,595,325,595,595,285,285,95,160,2640,330,2045
Dillon-Chisley Funeral Home,dillon-chisley-funeral-home,1711 Court Street,Vicksburg,MS,39180,601-636-0862,1175,725,250,200,200,225,225,Included,Not Available,Not Available,Not Available,Not Available
Dillon & Edward F Day Funeral Service,dillon-edward-f-day-funeral-service,124 Chestnut Street,Holyoke,MA,1040,413-532-0691,1890,625,275,400,475,350,275,95,125,2325,440,1850
Dillon Funeral Home,dillon-funeral-home,105 5th Street,Leland,MS,38756,662-686-2322,1390,525,295,195,295,210,175,Not Available,Not Available,1245,Included,950
Dillon Funeral Home,dillon-funeral-home-01,209 Hanna Avenue,Indianola,MS,38751,662-887-6817,1390,450,195,195,295,210,175,225,Not Available,1520,Included,1225
Dillon & Smith Funeral Home at Woodland Memorial Park,dillon-smith-funeral-home-at-woodland-memorial-park,1200 North Cleveland,Sand Springs,OK,74063,918-245-4142,1895,675,150,125,300,200,300,100,100,2295,Included,1995
Dingmann Funeral Care,dingmann-funeral-care,108 Oakhaven,Maple Lake,MN,55358,320-963-5731,3195,895,395,425,550,495,495,250,Not Available,2795,Included,2245
Dingmann Funeral Care,dingmann-funeral-care-01,85 N. Main St,Kimball,MN,55353,320-398-5055,3195,895,395,425,550,495,495,250,Not Available,2795,Included,2245
Dingmann Funeral Care,dingmann-funeral-care-012,272 E. Park,Annandale,MN,55302,320-274-8811,3195,895,395,425,550,495,495,250,Not Available,2795,Included,2245
Dingmann Funeral Home,dingmann-funeral-home,1545 N McMillan,Worthington,MN,56187,507-372-4250,3600,850,325,300,525,275,275,Included,Included,2970,Included,2645
Dingmann Funeral Home,dingmann-funeral-home-01,610 4th Ave,Wilmont,MN,56185,507-926-5177,3600,850,325,300,525,275,275,Included,Included,2970,Included,2645
Dingmann Funeral Home,dingmann-funeral-home-012,300 N. Kniss Ave.,Luverne,MN,56156,507-283-4567,3600,850,325,300,525,275,275,Not Available,Included,2970,Included,2645
Dingmann Funeral Home,dingmann-funeral-home-02,109 E 7th St,Adrian,MN,56110,507-483-2761,3600,850,325,300,525,275,275,Included,Included,2970,Included,2645
Dinoto Funeral Home,dinoto-funeral-home,17 Pearl Street,Mystic,CT,6355,860-536-2685,1800,700,175,225,450,350,350,125,Not Available,3150,Included,2700
Direct Cremation of Maine,direct-cremation-of-maine,182 Waldo Avenue,Belfast,ME,4915,207-338-1433,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1495,Included,995
Direct Cremations Company,direct-cremations-company,257 Broadway,Passaic,NJ,7055,973-742-3036,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Included,870
Dirks-Blem Funeral Home,dirks-blem-funeral-home,640 Dogwood Ave,Bird Island,MN,55310,320-365-4813,4015,760,325,300,750,325,275,Included,Included,3530,Included,2780
Dirks-Blem Funeral Service,dirks-blem-funeral-service,229 2nd Avenue,Sacred Heart,MN,56284,320-329-3555,4015,760,325,300,750,325,275,Included,Included,3530,Included,2780
Dirks-Blem Funeral Service,dirks-blem-funeral-service-01,427 Main Street S,Renville,MN,56284,320-329-3555,4015,760,325,300,750,325,275,Included,Included,3530,Included,2780
Dirks-Blem Funeral Service,dirks-blem-funeral-service-012,104 S. 6th Street,Olivia,MN,56277,320-523-1102,4015,760,325,300,750,325,275,Included,Included,3530,Included,2780
Dishon-MapleChaney Mortuary,dishon-maplechaney-mortuary,909 Central Avenue,Horton,KS,66439,785-486-3811,1650,550,245,300,350,150,350,Included,350,2345,Included,1995
Diuguid Funeral Service & Crematory ,diuguid-funeral-service-crematory,811 Wiggington Road,Lynchburg,VA,24502,434-385-8900,3195,995,250,495,595,495,495,175,175,2590,Included ,1995
Diuguid Waterlick Chapel,diuguid-waterlick-chapel,21914 TimberlakeRoad,Lynchburg,VA,24502,434-237-2722,3195,995,250,495,595,495,495,175,175,2590,Included ,1995
Divinity Funeral Home & Chapel,divinity-funeral-home-chapel,2812 5th Street,Muskegon,MI,49444,231-733-2777,1875,600,325,375,425,175,450,200,Not Available,2300,280,1875
Dixie Funeral Home,dixie-funeral-home,112 Madison Street,Grand Junction,TN,38039,731-658-3941,1950,595,350,250,250,150,400,150,Not Available,2145,Included,1895
Dixie Funeral Home,dixie-funeral-home-01,750 Bills Street,Bolivar,TN,38008,731-658-3941,1950,595,350,250,250,150,400,150,Not Available,2145,Included,1895
Dixon-Atwood & Trowbridge Funeral Home,dixon-atwood-trowbridge-funeral-home,234 W Dixie Ave,Elizabethtown,KY,42701,270-765-2204,1475,750,195,495,495,190,275,75,75,2855,Included,2065
Doak-Howell & Cremation Service,doak-howell-cremation-service,739 N. Main St.,Shelbyville,TN,37160,931-684-5011,925,350,60,250,250,80,80,40,Not Available,1525,Included,1125
Doan & Mills Funeral Home ,doan-mills-funeral-home,790 National Road West,Richmond,IN,47375,765-966-0596,1852,765,234,517,596,161,260,102,Not Available,2837,Included,2339
"Doane, Beal & Ames Funeral Home",doane-beal-ames-funeral-home,260 Main St.,West Harwich,MA,2671,508-432-0593,2195,795,125,450,625,425,395,Included,Included,3545,250,2895
"Doane, Beal & Ames Funeral Home",doane-beal-ames-funeral-home-01,729 Route 134,South Dennis,MA,2660,508-385-7116,3295,795,195,495,650,445,595,195,Not Available,3545,250,2895
Dobbling Funeral Home,dobbling-funeral-home,106 S. Fort Thomas Avenue,Fort Thomas,KY,41075,859-441-1730,2380,785,545,645,725,360,485,Not Available,Not Available,2980,250,2195
Dobbling-MuehlenkampErschell Funeral Homes,dobbling-muehlenkamperschell-funeral-homes,241 Fairfield Ave.,Bellevue,KY,41073,859-491-4500,2380,785,545,645,725,360,485,Not Available,Not Available,2980,250,2195
Dobmeier Funeral Home,dobmeier-funeral-home,503 Fourth Street Southeast,Barnesville,MN,56514,218-354-2623,2995,595,285,295,500,300,300,125,Not Available,3295,Included,2795
Dobratz-Hantge Chapel,dobratz-hantge-chapel,899 Highway 15 South,Hutchinson,MN,55350,320-587-2128,3945,625,305,350,550,395,325,75,95,3408,Included,2958
Doby Funeral Home,doby-funeral-home,1382 N. Main Street,Raeford,NC,28376,910-875-4136,1100,350,50,200,300,100,125,100,100,1200,Included,900
Dodd-Payne-Hess Funeral Home,dodd-payne-hess-funeral-home,350 W. Maple,Fayetteville,WV,25840,304-574-1131,3160,895,295,695,730,410,410,210,Not Available,3125,Included,2395
Dodd & Reed Funeral Home,dodd-reed-funeral-home,155 McGraw,Webster Springs,WV,26288,304-847-2454,1240,550,63,155,385,100,150,75,Not Available,1857,250,1507
Dodds-Dumanois Funeral Home,dodds-dumanois-funeral-home,901 Garland Street,Flint,MI,48503,810-232-0187,1450,600,190,375,375,225,325,Included,Included,1545,Included,995
Doherty Funeral Home's,doherty-funeral-homes,3200 Limestone Rd,Wilmington,DE,19808,302-999-8277,2595,945,200,500,695,450,475,95,Not Available,5505,Included,4335
Doherty Funeral Home's,doherty-funeral-homes-01,1900 Delaware Avenue,Wilmington,DE,19806,302-652-6811,2595,945,200,500,695,450,475,95,Not Available,5505,Included,4335
Dolan Funeral Home,dolan-funeral-home,460 Granite Ave,Milton,MA,2186,617-698-6264,2910,715,300,850,675,345,395,325,Included,3970,250,3570
Dolan Funeral Home,dolan-funeral-home-01,106 Middlesex,North Chelmsford,MA,1863,978-251-4041,2430,625,250,435,485,360,360,Not Available,Included,2120,365,1635
Dolby & Dorr Funeral Chapel,dolby-dorr-funeral-chapel,76 State St,Gorham,ME,4038,207-839-4270,1675,485,225,450,450,300,330,110,Not Available,1360,375,910
Dolby Funeral Chapel,dolby-funeral-chapel,434 River Rd,Windham,ME,4062,207-892-6342,1675,485,225,450,450,300,330,110,Not Available,1360,375,910
Dolce Scheef Mortuary,dolce-scheef-mortuary,421 N. Walnut Street,"Spalding,",NE,68665,308-497-2244,2485,740,259,267,477,238,235,200,113,3255,495,2858
Domico Funeral Home,domico-funeral-home,100 Grant Street,Fairview,WV,26570,304-449-1532,1885,800,350,370,370,250,350,150,Not Available,3745,Included,2193
Domico Funeral Home,domico-funeral-home-01,414 Gaston Avenue,Fairmont,WV,26554,304-363-2570,1885,800,350,370,370,250,350,150,Not Available,3745,Included,2193
Don Brown Funeral Home,don-brown-funeral-home,497 2nd Street,Ayden,NC,28513,252-746-3133,2245,695,210,295,295,290,325,145,Not Available,1945,450,1650
Don Catchen & Son Funeral Home,don-catchen-son-funeral-home,313 W. 19th Street,Covington,KY,41011,859-491-1436,1350,595,125,450,800,200,275,125,125,2650,Included,1850
Don Grantham Funeral Home,don-grantham-funeral-home,1502 North Highway 81,Duncan,OK,73533,580-255-6666,1975,500,280,415,415,255,380,200,Not Available,3055,Included,2640
Donaghy-Hathaway Funeral Home,donaghy-hathaway-funeral-home,465 County St,New Bedford,MA,2740,508-992-5486,3645,1095,585,895,895,695,595,195,Included,3890,270,2995
Donald B. Thompson Funeral Home,donald-b-thompson-funeral-home,31 E. Main Street,Middletown,MD,21769,301-371-6070,2595,795,335,390,390,350,450,125,Not Available,3890,Not Available,3495
Donald G. Ford Funeral Home,donald-g-ford-funeral-home,US 50 West,Grafton,WV,26354,304-265-1570,2425,695,245,365,300,275,275,Not Available,150,2905,Included,2605
Donald I. Roseboro Funeral Home & Cremation,donald-i-roseboro-funeral-home-cremation,117 West Blue Ridge Road,East Flat Rock,NC,28726,828-435-1316,1590,525,235,365,490,225,330,125,125,2245,Included,1755
Donald Trimble's Mortuary,donald-trimbles-mortuary,1876 2nd Avenue,Decatur,GA,30032,404-371-0772,1750,700,225,250,350,250,400,Included,Not Available,1345,Included,975
Donaldson Funeral Home,donaldson-funeral-home,313 Talbott Ave,Laurel,MD,20707,301-725-1690,2535,685,235,440,400,420,375,140,140,2935,Included,2535
Donelson Funeral Chapel & Cremation Services,donelson-funeral-chapel-cremation-services,1070 West Main Street,Hillsboro,OR,97123,503-640-2277,995,300,195,195,450,300,295,150,Not Available,2395,Included,895
Donovan-Aufiero Funeral Home,donovan-aufiero-funeral-home,140 Otis Street,Cambridge,MA,2141,617-876-7815,2395,900,200,250,1120,450,375,375,Included,3675,410,2600
Donovan Funeral  and Cremation Services ,donovan-funeral-and-cremation-services,3308 East College Way,Mount Vernon,WA,98273,360-424-1002,895,395,195,265, Not Available,395,295,150, Not Available,1240,Included,895
Dooley Colonial Funeral Home,dooley-colonial-funeral-home,556 Westfield Avenue,Westfield,NJ,7090,908-233-0255,1875,975,500,280,360,425,425,425,Not Available,2600,150,2800
Dooley Funeral Home,dooley-funeral-home,218 N. Avenue W.,Cranford,NJ,7016,908-276-0255,1900,1075,700,350,350,350,400,435,Not Available,2600,150,2250
Doolittle Funeral Service,doolittle-funeral-service,14 Old Church Street,Middletown,CT,6457,860-346-6464,1950,580,375,450,475,300,375,130,Not Available,2450,330,1975
Doris Strong Litman Funeral Home,doris-strong-litman-funeral-home,201 5th NW,Moultrie,GA,31768,229-985-6516,1525,795,200,450,650,175,375,100,100,2550,Included,2000
Dorsey Funeral Home,dorsey-funeral-home,701 Pike Street,Shinnston,WV,26431,304-592-1358,2450,1000,300,400,500,250,200,150,Not Available,2450,Included,1950
"Dotson Funeral Home, Inc.",dotson-funeral-home-inc,4838 Wildwood Rd,Maryville,TN,37804,865-984-5959,1745,800,200,285,395,995,100,75,Included,3090,Included,2695
Doty Family Funeral and Memorial Service,doty-family-funeral-and-memorial-service,903 3rd Street,Horseshoe Bend,AR,72512,870-670-5313,900,500,200,200,125,175,200,100,Not Available,1650,Included,1450
Dougherty Brothers Funeral Home,dougherty-brothers-funeral-home,595 Norwich Road,Plainfield,CT,6374,860-564-2296,1950,575,175,575,550,365,295,165,Not Available,3885,Included,3235
Dougherty Funeral Home,dougherty-funeral-home,2615 First Avenue,Hibbing,MN,55746,218-262-2214,2990,520,200,340,425,335,335,Not Available,Not Available,4215,Included,2550
Dougherty Funeral Home,dougherty-funeral-home-01,600 E Second Street,Duluth,MN,55805,218-727-3555,2710,615,375,250,690,350,350,Included,Included,2890,325,2440
Doughty Funeral Home ,doughty-funeral-home,3117 Main Street,Exmore,VA ,23350,757-442-6362,1475,595,150,275,475,250,250,125,125,2470,Included ,1995
Doughty - Stevens Funeral Home,doughty-stevens-funeral-home,1125 Tusculum Blvd,Greeneville,TN,37744,423-638-4141,2575,295,150,425,425,200,95,75,Included,2230,Included,1805
Douglas A. Fiery Funeral Home,douglas-a-fiery-funeral-home,1331 Eastern Blvd N,Hagerstown,MD,21742,301-791-7759,2835,625,200,350,350,465,200,250,130,4500,Included,4150
Douglas & Johnson Funeral Home,douglas-johnson-funeral-home,214 Main Street,Salem,NH,3079,603-898-8848,1950,850,295,695,675,375,375,195,195,2755,Included,2080
Douglas Mortuary,douglas-mortuary,157-159 Wyoming,Welch,WV,24801,304-436-3186,1800,650,85,325,325,200,200,125,Included,2680,Included,2355
Douglas Mortuary,douglas-mortuary-01,Johns Branch Road,War,WV,24892,304-436-3186,1800,650,85,325,325,200,200,125,Included,2680,Included,2355
"Douglass, Edgerley, Bessom Funeral Home",douglass-edgerley-bessom-funeral-home,25 Sanborn Street,Reading,MA,1867,781-944-0284,2175,725,225,740,840,345,395,150,Not Available,2915,400,2175
Douglass Funeral Service,douglass-funeral-service,51 Worthen Road,Lexington,MA,2421,781-862-1800,2600,880,325,575,575,475,425,345,345,5095,Included,3695
Douglass Funeral Services,douglass-funeral-services,87 N. Pleasant Street,Amherst,MA,1002,413-253-3407,1590,650,150,425,550,315,295,100,Included,2545,350,1995
Douthit Funeral Service,douthit-funeral-service,4655 Brownsboro Rd.,Winston-Salem,NC,27106,336-896-0061,1995,750,250,250,400,250,450,Not Available,Not Available,1760,Included,1360
"Dove, Sharp & Rudicel Funeral Home ",dove-sharp-rudicel-funeral-home,420 South State Street,North Vernon,IN,47265,812-346-3977,1825,840,225,395,395,395,345,245,Included,2590,Included,2195
Dove-Witt Family Mortuary,dove-witt-family-mortuary,6630 S Hwy 85-87,Fountain,CO,80817,719-390-4906,2285,995,395,395,395,645,395,195,395,2290,Included,1895
Dowden-Roberts Funeral Home,dowden-roberts-funeral-home,710 US Highway 270,Heavener,OK,74937,918-653-2222,2375,545,100,180,300,100,270,Included,Not Available,2295,Included,1995
Dowdle Funeral Home,dowdle-funeral-home,270 McAdams Street,Millport,AL,35576,205-662-4830,1495,545,95,310,325,185,185,100,Not Available,2560,Included,2235
Dowdy Funeral Home,dowdy-funeral-home,201 Commercial Street,Haskell,OK,74436,918-482-5212,1330,780,348,357,590,260,295,150,Not Available,2275,Included,1685
Dowell-Martin Funeral Home,dowell-martin-funeral-home,365 W Main St,Mount Vernon,KY,40456,606-256-2991,1490,850,280,350,690,190,250,190,Not Available,1915,Included,1225
Downard Funeral Home,downard-funeral-home,241 N. Garfield Ave.,Pocatello,ID,83201,208-233-0686,1829,648,219,287,366,261,266,115,Not Available,2038,200,1672
Downer Funeral Home,downer-funeral-home,75 East Avenue,Norwalk,CT,6851,203-866-7337,2395,1020,250,925,760,595,633,Not Available,Included,4395,Included,3635
"Downing Cottage Funeral Chapel, Inc.",downing-cottage-funeral-chapel-inc,21 Pond Street,Hingham,MA,2043,781-749-0340,1500,350,250,200,595,295,325,Not Available,Not Available,2895,350,2300
Doyle Funeral Home,doyle-funeral-home,106 Maple Avenue,Morristown,NJ,7960,973-539-0622,2600,750,350,1700,450,285,300,245,Not Available,3805,305,3055
Dracut Funeral Home,dracut-funeral-home,2159 Lakeview Avenue,Dracut,MA,1826,978-957-5032,1800,750,250,1150,650,350,350,300,Not Available,3350,Included,2700
Drake Whaley McCarty Funeral Home,drake-whaley-mccarty-funeral-home,112 Walnut Street,Cynthiana,KY,41031,859-234-6333,2875,975,150,500,500,475,475,100,Not Available,4525,225,4025
Drennan-Ford Funeral Home &Crematory ,drennan-ford-funeral-home-crematory,260 Monroe Road,Port Angeles,WA,98362,360-457-1210,640,575,275,250,425,450,200,100,Not Available,2315,Included,1990
Dresser-Methven Funeral Home,dresser-methven-funeral-home,124 Maple Avenue East,Mora,MN,55051,320-679-1822,2570,650,400,275,375,375,225,125,Not Available,2850,Included,2475
Drinkwine Family Mortuary,drinkwine-family-mortuary,999 W. Littleton Blvd.,Littleton,CO,80120,303-794-6376,1595,695,195,325,650,365,295,Not Available,Not Available,2630,Included,1980
Driskill Funeral Chapel,driskill-funeral-chapel,201 Grandview Drive,Amherst, VA,24521,434-946-5529,2685,425,175,350,350,395,225,105,105,1945,Included ,1595
Drozdal Funeral Home,drozdal-funeral-home,120 Damon Road,Northampton,MA,1060,413-584-5306,1850,585,325,965,675,325,350,300,Not Available,2565,Not Available,1800
Drum Funeral Home,drum-funeral-home,"940 29th Avenue Northeast,",Hickory,NC,28601,828-267-5740,2095,695,195,295,395,320,420,120,Not Available,2665,Included,2270
Drum Funeral Home,drum-funeral-home-01,509 First Ave South,Conover,NC,28613,828-464-3031,2095,695,195,295,395,320,420,120,Not Available,2665,Included,2270
Dryden Funeral Home,dryden-funeral-home,1467 Almon Street,Heflin,AL,36264,256-463-2287,1640,650,60,340,255,240,240,215,Not Available,3170,Included,2420
Du Bois Funeral Home,du-bois-funeral-home,700 White Horse Pik,Audubon,NJ,8106,856-547-2700,1450,500,600,250,400,250,250,175,Not Available,2850,210,2450
Dubas Funeral Home,dubas-funeral-home,214 Commercial Street,"Stromsburg,",NE,68666,402-764-4411,1850,850,205,425,495,195,350,225,Not Available,3190,Included,2695
Dubas Funeral Home,dubas-funeral-home-01,211 N. Main,"Osceola,",NE,68651,402-747-4441,1850,850,205,425,495,195,350,225,Not Available,3190,Included,2695
DuBore Funeral Home,dubore-funeral-home,424 W. Wentzel Street,Warren,MN,56762,218-745-4281,2670,465,350,250,550,195,245,70,Not Available,3820,Included,2550
Ducharme Funeral Home,ducharme-funeral-home,1939 Main Street,Castleton,VT,5735,802-468-0026,1250,500,195,200,325,295,250,150,150,1220,325,895
Duckett Funeral Home of J. S. Waterman,duckett-funeral-home-of-j-s-waterman,656 Boston Post,Sudbury,MA,1776,978-443-5777,3245,1145,395,995,995,695,695,295,295,5380,260,4385
Dudley Funeral Home,dudley-funeral-home,414 N. Elm,Waurika,OK,73573,580-228-3535,2095,605,150,250,375,150,150,100,Not Available,2300,Included,1950
Dudley Memorial Mortuary,dudley-memorial-mortuary,729 Virginia Ave,Bluefield, VA,24605,276-326-1141,1300,495,100,460,495,175,275,100,100,2170,Included,1675
Dudleys Funeral Home,dudleys-funeral-home,617 E. Jackson Street,Dublin,GA,31021,478-272-5511,1995,650,185,250,350,225,300,125,125,3020,650,2670
Duesman Funeral Home,duesman-funeral-home,400 Main Street,"Humphrey,",NE,68642,402-923-1212,1680,695,235,585,485,295,275,135,135,2130,275,1695
Duesterberg Fredrick Wampler-Shaw Chapel,duesterberg-fredrick-wampler-shaw-chapel,118 N. Washington Street ,Bicknell,IN,47512,812-735-3388,1935,650,250,355,805,165,295,Included ,30,2340,300,1985
DuesterbergFredrick Funeral HomE,duesterbergfredrick-funeral-home,521 Vigo Street,Vincennes,IN,47591,812-882-8721,1935,650,250,355,805,165,295,Included ,30,2340,300,1985
Duffield & Pastrick Funeral Home & Cremation Services,duffield-pastrick-funeral-home-cremation-services,6548 Paw Paw Avenue,Coloma,MI,49038,269-468-6000,2995,325,240,350,370,295,310,250,150,3368,Included,2998
Dugan-Kramer Funeral Chapel,dugan-kramer-funeral-chapel,3201 Ave. B,"Scottsbluff,",NE,69361,308-632-4101,1690,880,290,385,670,345,300,Not Available,Not Available,2530,595,1210
Dugan-Kramer Funeral Homes,dugan-kramer-funeral-homes,207 Center Ave,"Morrill,",NE,69358,308-247-2057,1690,880,290,385,670,345,300,Not Available,Not Available,2530,595,1210
Dugger Funeral Home,dugger-funeral-home,401 Arapaho,Garber,OK,73738,580-863-2202,2595,525,65,185,375,175,195,60,Included,1620,395,1295
Dugger Funeral Home,dugger-funeral-home-01,120 W. Main,Billings,OK,74630,580-725-3677,2595,525,65,185,375,175,195,60,Not Available,1620,Included,1295
Duhaime Funeral Home,duhaime-funeral-home,35 Bellevue Avenue,Bristol,CT,6010,860-582-9537,3195,1025,295,225,825,425,375,125,125,4905,330,3390
Duhon Funeral Home,duhon-funeral-home,1529 Crowley Rayne Highway,Crowley,LA,70526,337-783-1395,2067,625,200,855,405,200,300,Not Available,Not Available,2495,Included,2390
Duhon Funeral Home,duhon-funeral-home-01,701 S. Broadway Street,Church Point,LA,70525,337-684-5552,2067,625,200,855,405,200,300,Not Available,Not Available,2495,Included,2390
Duhon Funeral Home,duhon-funeral-home-012,900 E Texas Ave,"Rayne,",LA,70578,337-334-3600,2067,625,200,855,405,200,300,Not Available,Not Available,2495,Included,2390
Dumont-Sullivan Funeral Homes,dumont-sullivan-funeral-homes,370 Main Street,Nashua,NH,3060,603-882-9431,2995,895,295,450,495,450,350,Not Available,195,3395,Included,2900
Dumont-Sullivan Funeral Homes,dumont-sullivan-funeral-homes-01,50 Ferry Street,Hudson,NH,3051,603-882-9431,2995,895,295,450,495,450,350,Not Available,195,3395,Included,2900
Duncan-Graves Funeral Home,duncan-graves-funeral-home,30 Church St,Presque Isle,ME,4769,207-764-0625,1850,650,450,500,550,325,275,100,Included,3500,Included,2950
Dunkirk  Memorial Chapel,dunkirk-memorial-chapel,317 N. Main Street,Dunkirk, IN ,47336,765-768-7704,1195,325,125,225,275,215,245,90,Not Available,1570,Included ,1295
Dunkum Funeral Home,dunkum-funeral-home,16923 Oak Street,Dillwyn,VA,23936,434-983-2037,1295,560,75,350,400,170,170,75,45,2710,Included,2310
Dunn & Sons Funeral Services,dunn-sons-funeral-services,540 N. Main Street,Halifax,VA,24558,434-476-6020,1595,625,195,300,300,175,300,175,175,995,300,695
Dunnichay Funeral Home,dunnichay-funeral-home,1113 South Anderson Street ,Elwood, IN ,46036,765-552-2501,1748,800,350,500,700,350,200,95,Not Available,2918,Included,2218
Dunn's Funeral Home,dunns-funeral-home,301 West Fairview Avenue,Eddyville,KY,42038,270-388-2231,725,425,95,410,510,135,95,75,Not Available,2205,Included,1695
Dunsford Funeral Home & Crematory,dunsford-funeral-home-crematory,201 E. 5th Street,Augusta,KS,67010,316-775-6363,2190,600,300,350,395,300,250,150,Not Available,2385,Included,1990
Dupee's Funeral Home,dupees-funeral-home,112 Gethsemane Church Avenue,Drakes Branch,VA,23937,434-568-4051,750,450,50,250,195,50,250,125,Not Available,1820,Included,1625
